place_id,google_name,address,google_rating,review_count,latitude,longitude,types,search_postcode
ChIJ3S67GvOxe0gRFhBJHgh9yS0,TaxBite - Manchester Accountants,"Lower Byrom St, Manchester M3 4AL, UK",5.0,12,53.4781243,-2.2535464,"accounting, establishment, finance, point_of_interest",M14 5DA
ChIJX6YkdFiqEmsRqkX3SCpNz1c,Freshwater Taxation,"level 24, Three International Towers, 300 Barangaroo Ave, Sydney NSW 2000, Australia",5.0,283,-33.866052,151.209042,"accounting, establishment, finance, point_of_interest",M22 5WB
ChIJy41JjLike0gRl_K-teIhVhs,"Horsfield & Smith Chartered Accountants, Tax & Business Advisers","Tower House, 269 Walmersley Rd, Bury BL9 6NX, UK",4.3,12,53.60755649999999,-2.292335,"accounting, establishment, finance, point_of_interest",BL9 0ED
ChIJafhqDMWke0gRaM0fI86V36w,BDE Chartered Accountants and Business Advisers,"Barcroft St, Bury BL9 5BT, UK",4.9,27,53.597898,-2.2943212,"accounting, establishment, finance, point_of_interest",BL9 0ED
ChIJt0ljct2ye0gRSKXEI_3en2I,SJM Accounting Services,"51 Wilmslow Rd, Cheadle SK8 1HG, UK",5.0,42,53.3897045,-2.2151441,"accounting, establishment, finance, point_of_interest",SK8 1JL
ChIJDwYL7eeye0gRYpjWYAy86qg,Tussies Chartered Accountants,"31 Wilmslow Rd, Cheadle SK8 1DR, UK",4.9,27,53.3924443,-2.2165616,"accounting, establishment, finance, point_of_interest",SK8 1JL
ChIJJ_w7bOiye0gRgkxGVlNv0xM,Langers Chartered Certified Accountants,"8-10 Gatley Rd, Cheadle SK8 1PY, UK",5.0,33,53.39330440000001,-2.2192441,"accounting, establishment, finance, point_of_interest",SK8 1JL
ChIJA0yJ7IGye0gRHMJrIqcfOT4,Godfrey Holland,"Landmark House, Station Rd, Cheadle Hulme, Cheadle SK8 7BS, UK",4.9,60,53.3749124,-2.1870224,"accounting, establishment, finance, point_of_interest",SK8 1JL
ChIJNXqg52Cze0gR7VVvRZl5K64,VMA BOOKKEEPING Ltd,"39, Cheadle Hulme, Cheshire SK8 6DE, UK",5.0,44,53.3766858,-2.2053857,"accounting, establishment, finance, point_of_interest",SK8 1JL
ChIJMxwyiftTekgR-LgBWt7jvXw,Cutts and Co Accountants And Tax Advisors,"Cutts and Co, Eden Point, Three Acres Ln, Cheadle Hulme, Cheadle SK8 6RL, UK",5.0,71,53.3662405,-2.207848,"accounting, establishment, finance, point_of_interest",SK8 1JL
ChIJTeItO3Wxe0gRWdvxB8on7V8,Legend Financial and Tax Advisers,"10th floor, 3 Hardman St, Manchester M3 3HF, UK",5.0,43,53.4798573,-2.2509262,"accounting, establishment, finance, lawyer, point_of_interest",M3 3HF
ChIJGWakWsKxe0gRmdCT6nF019Q,AMS Accountants Group,"1 Hardman St, Manchester M3 3HF, UK",3.8,19,53.4797045,-2.2493378,"accounting, establishment, finance, point_of_interest",M3 3HF
ChIJ4YpSDuqxe0gRmojQSGGla1o,Pomegranate Consulting,"C/O Pomegranate, 3 Hardman St, Manchester M3 3EB, UK",4.5,13,53.4795473,-2.2530029,"accounting, establishment, finance, point_of_interest",M3 3HF
ChIJJ8N8jemxe0gRYrlKTFjm6cU,PwC LLP,"1 Hardman Sq, Manchester M3 3EB, UK",4.7,17,53.4790466,-2.251953,"accounting, establishment, finance, point_of_interest",M3 3HF
ChIJt4RFmCOxe0gRLbH3zDRjg1E,Centra Consultants,"3 Hardman St, Manchester M3 3EB, UK",3.5,16,53.4794042,-2.2525913,"accounting, establishment, finance, point_of_interest",M3 3HF
ChIJ8zapCX6ne0gRHiPlTJqa88U,AYUB Chartered Accountants,"341 Derby St, Bolton BL3 6LR, UK",5.0,41,53.566793,-2.4434331,"accounting, establishment, finance, point_of_interest",BL3 6LR
ChIJF3CYQG7982cR9YTDQqf_-ns,Tax E Drive Accountancy,"341 Derby St, Bolton BL3 6LR, UK",5.0,26,53.5668555,-2.4435161,"accounting, establishment, finance, point_of_interest",BL3 6LR
ChIJdycB9rmne0gRvmJaX00LtvU,BW Accounting Solutions,"342 Derby St, Bolton BL3 6LF, UK",5.0,100,53.5673296,-2.4434676,"accounting, establishment, finance, point_of_interest",BL3 6LR
ChIJTaLY1jLhe0gRRRA3nUzgbfo,AK Accountants Bradford,"562-564 Manchester Rd, Bradford BD5 7LR, UK",5.0,15,53.7805769,-1.7600691,"accounting, establishment, finance, point_of_interest",BD5 7LR
ChIJd9S-PcyxO6kRTkoucdlFGwI,Salford Tax Specialists LTD,"Building 2, Imperial Court, Exchange Quay, Salford M5 3EB, UK",5.0,41,53.4663771,-2.2832964,"accounting, establishment, finance, point_of_interest",M50 2AB
ChIJx4LRmbWxe0gRNn_9bqAr9xU,CWP Accountants & Tax Advisors,"Unit 1a, 85 Greengate, Salford M3 7NA, UK",5.0,17,53.4873633,-2.2492868,"accounting, establishment, finance, point_of_interest",M9 8WB
ChIJSTMJ-MKxe0gRNK9mZdYnT7s,Mitchell Charlesworth | Accountants & Business Advisors - Manchester Office,"3rd Floor, 44 Peter St, Manchester M2 5GP, UK",4.6,11,53.4779251,-2.2478814,"accounting, establishment, finance, point_of_interest",M9 8WB
ChIJC2MVr6qne0gRJj_DredX_50,Tamen Accountants,"74 St George's Rd, Bolton BL1 2DD, UK",5.0,11,53.5818356,-2.4323571,"accounting, establishment, finance, point_of_interest",BL1 2DD
ChIJlTkL09ene0gR9NSzB2gyXXI,Bolton Tax Accountants - Bolton Office,"6th Floor, 120 Bark St, Bolton BL1 2AX, UK",4.9,12,53.5813199,-2.4327394,"accounting, establishment, finance, point_of_interest",BL1 2DD
ChIJTZkyP4WRe0gRcRqJQNDzyXA,My Easy Accounts,"37 Cross St, Manchester M2 4JE, UK",5.0,19,53.4808324,-2.2446677,"accounting, establishment, finance, point_of_interest",M2 4AD
ChIJlRQTuQUBe0gRmo2On9X2aPw,Del Vigna Dobson LTD,"GREG'S Buildings, 1 Booth St, Manchester M2 4AD, UK",4.7,27,53.4804809,-2.2433946,"accounting, establishment, finance, point_of_interest",M2 4AD
ChIJzxK98fKuEmsRBn0f8bBQl7U,My Accounts,"64 York St, Sydney NSW 2000, Australia",4.8,37,-33.8701447,151.2064844,"accounting, establishment, finance, point_of_interest",M2 4AD
ChIJb1KxOFu2e0gRS8l-Fo2M7sQ,RMA Accountants LTD,"34 Booth St, Ashton-under-Lyne OL6 7LD, UK",5.0,22,53.4872372,-2.0958392,"accounting, establishment, finance, point_of_interest",M34 5QH
ChIJDe3woOCxe0gRIF22vbull_4,Leonard Curtis,"Riverside House, Irwell St, Salford, Manchester M3 5EN, UK",4.1,10,53.4810279,-2.2560275,"establishment, point_of_interest",M3 5EN
ChIJV0AQvnSve0gR6NUXDFQj9a8,T-Accounting Services Ltd,"St. James's House, Pendleton Wy., Salford M6 5FW, UK",4.8,21,53.4906505,-2.2878731,"accounting, establishment, finance, point_of_interest",M6 5FW
ChIJDd1bdIWze0gRMkgAkc4Y4s4,Taxbell Associates,"1st Floor, Suite 112a, The Bee Hive Offices, 53 Derby St, Cheetham Hill, Manchester M8 8HW, UK",5.0,14,53.494938,-2.2435701,"accounting, establishment, finance, point_of_interest",M8 8HW
ChIJsy871-exe0gRTmxTgvuv3nM,BTG Begbies Traynor - Insolvency Practitioners Manchester,"340 Deansgate, Manchester M3 4LY, UK",4.8,19,53.47548700000001,-2.2514856,"establishment, point_of_interest",M3 4LY
ChIJVVWVI2quEmsRQGHF8L_eQgI,AIMS AUSTRALIA tax accountants in Sydney,"88 Phillip St, Sydney NSW 2000, Australia",5.0,24,-33.8647133,151.2120189,"accounting, establishment, finance, point_of_interest",M3 4LY
ChIJayacPOGYe0gR2L9Zc9SDDR4,Simple Accounting NW Ltd,"4 Blackburn Rd, Accrington BB5 1HD, UK",4.9,329,53.7527099,-2.3621559,"accounting, establishment, finance, point_of_interest",BB5 2QF
ChIJ24i3nWWve0gRQAoe0FdkuiM,Probiz Accountants,"526A Liverpool Rd, Peel Green, Eccles, Manchester M30 7JA, UK",5.0,19,53.478023,-2.3667385,"accounting, establishment, finance, point_of_interest",M30 9EH
ChIJ1812e7Ote0gRlMIhIbMF3C8,InterTax Ltd,"Chorlton-cum-Hardy, Manchester M21 7JS, UK",5.0,20,53.4276438,-2.2703819,"accounting, establishment, finance, point_of_interest",M21 9DJ
ChIJrW-DoZyxe0gRw2E12k0YNQo,UK Versity Online,"Waters Edge Business Park, 11 Woodcock Court, Modwen Rd, Salford M5 3EZ, UK",5.0,91,53.46723309999999,-2.2770675,"establishment, point_of_interest, university",M5 3EZ
ChIJ8YpQSASlEmsRveNYp02uJVs,JD Scott + Co Chartered Accountants,"Suite 2.03/139 Macquarie St, Sydney NSW 2000, Australia",5.0,12,-33.8644586,151.2124467,"accounting, establishment, finance, point_of_interest",M3 4LZ
ChIJWS3aQDyuEmsRIHCGVFfxYvc,Fortis Accounting Partners - CBD,"Suite 9 Level 12/101 Bathurst St, Sydney NSW 2000, Australia",5.0,14,-33.8745502,151.2061184,"accounting, establishment, finance, point_of_interest",M3 4LZ
ChIJQ8AvBD-uEmsRCi9aF5JLdQA,Cloud Accounting & Taxation Services,"Suite 202A, 683-689 George St , City Mark Building, 691-693 George St, Haymarket NSW 2000, Australia",5.0,11,-33.8798846,151.2049991,"accounting, establishment, finance, point_of_interest",M8 8LG
ChIJzxwjGOykEmsRBHmdFSZadEs,"MYM Accounting and Business Consultancy - Accountants Sydney, NSW","14 Nuvolari Pl, Wentworth Point NSW 2127, Australia",5.0,22,-33.8279169,151.0756126,"accounting, establishment, finance, point_of_interest",M8 8LG
ChIJj4e8rtuxe0gRMvY-qIy-Ox4,M Seitler & Co.,"Unit 4, The Cottages, Deva City Office Park, Salford, Manchester M3 7BE, UK",4.9,29,53.4844824,-2.2541701,"accounting, establishment, finance, point_of_interest",M3 5FS
ChIJS5Pd5xa3e0gR0KejhAPuwpA,C.J.H Accounting Limited,"226 Sandy Ln, Droylsden, Manchester M43 7JX, UK",5.0,44,53.4879493,-2.1312321,"accounting, establishment, finance, point_of_interest",M43 7JX
ChIJ0VE6Iimye0gRL6u2gmQdT14,Saddique & Co,"78 Dickenson Rd, Manchester M14 5HF, UK",4.0,23,53.4522809,-2.2192734,"accounting, establishment, finance, point_of_interest",M14 5HF
ChIJt3KRksStEmsRY_-qCcO7ntw,Halo Tax + Accounting,"Suite 4.03 Level 4/4-6 Bligh St, Sydney NSW 2000, Australia",5.0,46,-33.8656898,151.210485,"accounting, establishment, finance, point_of_interest",M1 5AN
ChIJOwnl_Aure0gR1IDSybpMB7I,Hutton Pike Limited,"41-43 Liverpool Rd, Cadishead, Manchester M44 5BQ, UK",5.0,10,53.4304391,-2.4336337,"accounting, establishment, finance, point_of_interest",M44 5BQ
ChIJ-XwxW5Wxe0gRGUJMR-KM-mI,Shacter Cohen & Bor Chartered Accountants,"29-31 Sackville St, Manchester M1 3LZ, UK",4.2,15,53.4770931,-2.2371866,"accounting, establishment, finance, point_of_interest",M1 3WE
ChIJb8HCc8Gxe0gRgWj9j3BcEu4,MTM LLP,"3rd Floor, 82 King St, Manchester M2 4WQ, UK",4.8,16,53.48077600000001,-2.2438623,"accounting, establishment, finance, point_of_interest",M2 4WQ
ChIJZ05HY8Gxe0gRPdndddEU0H4,Workr Umbrella Limited,"26 Cross St, Manchester M2 7AQ, UK",4.1,105,53.48196859999999,-2.2445633,"establishment, finance, point_of_interest",M2 4WQ
ChIJ27zouWuwe0gR-TWwx1pe2J8,Zero One Consultants,"15 Holborn Dr, Cheetham Hill, Manchester M8 8US, UK",5.0,82,53.5003107,-2.2324846,"accounting, establishment, finance, point_of_interest",M8 8JW
ChIJLxoRwgene0gRQR3UHHt37Sc,Ryans Chartered Accountants,"67 Chorley Old Rd, Bolton BL1 3AJ, UK",5.0,214,53.5832801,-2.4441127,"accounting, establishment, finance, point_of_interest",BL5 3WB
ChIJYW_bqs-ze0gRkLtL6AiFHmE,Qadeer & Co,"322 Slade Ln, Levenshulme, Manchester M19 2BY, UK",4.7,15,53.4436871,-2.1993804,"accounting, establishment, finance, point_of_interest",M19 2EX
ChIJ1aIBdb23e0gR2XCf98D9jlU,JD Accounting Ltd,"27 Booth St, Ashton-under-Lyne OL6 7LB, UK",4.6,25,53.4871737,-2.0961183,"accounting, establishment, finance, point_of_interest",M40 5AG
ChIJz4NgAKine0gR2YI393SrZ6c,Crossley & Davis Accountants,"52 Chorley New Rd, Bolton BL1 4AP, UK",5.0,31,53.581903,-2.44477,"accounting, establishment, finance, point_of_interest",BL2 1EH
ChIJnyaofIyxe0gR3aZ1qZ94kn0,Clear Start Accountants,"Suite 6, 5th Floor, universal square, Devonshire St N, Manchester M12 6JH, UK",4.5,675,53.4709078,-2.2152694,"accounting, establishment, finance, point_of_interest",M12 4JD
ChIJVTTDqUGuEmsRh23030C9t7c,Azure Group – Sydney Accountants,"Suite 20.01, Level 20/133 Castlereagh St, Sydney NSW 2000, Australia",4.9,68,-33.8715818,151.208819,"accounting, establishment, finance, point_of_interest",M3 2GX
ChIJKZSD5QmvEmsRxN2yaLjQuqc,"Investment Plus Accounting Group | Sydney, King Street, Sydney NSW","Level 7/70 King St, Sydney NSW 2000, Australia",5.0,28,-33.8685877,151.2066012,"accounting, establishment, finance, point_of_interest",M15 4UB
ChIJmSysPhu1e0gReZpLS9eh8pE,Numerology Accountants,"2A Croft St, Hyde SK14 1LH, UK",5.0,20,53.4495397,-2.0792758,"accounting, establishment, finance, point_of_interest",SK14 1LH
ChIJvdw2KPOze0gRXlfF36A8Mvg,Accountancy4You,"68-70 Market St, Hyde SK14 1ES, UK",5.0,22,53.45051470000001,-2.0792049,"accounting, establishment, finance, lawyer, point_of_interest",SK14 1LH
ChIJdXYaINC1e0gRrSADFhpk9KU,TaxAssist Accountants,"Hyde Park House, Cartwright St, Newton, Hyde SK14 4EH, UK",5.0,12,53.4639242,-2.0603109,"accounting, establishment, finance, point_of_interest",SK14 1LH
ChIJqZQnE-cHe0gRH1Yemll4mwU,Talbot,"Gadbury Fold, Atherton, Manchester M46 0GN, UK",4.1,1733,53.52328,-2.5080077,"bar, establishment, point_of_interest",M46 0GN
ChIJm0BkYaWze0gRscBY32LhNN4,AF Solutions,"8 Green End Rd, Burnage Ln, Manchester M19 1LJ, UK",4.8,24,53.42699649999999,-2.2092372,"accounting, establishment, finance, point_of_interest",M20 4SU
ChIJqyWwSbmne0gRRhtnk--XvF0,SND Accountants & Business Consultants,"9 Prescott St, Bolton BL3 3LZ, UK",4.9,158,53.5639021,-2.4507823,"accounting, establishment, finance, point_of_interest",BL3 3NW
ChIJ4ThLAIWne0gR1uBkEA_akcw,Cangaf Accountants & Business Advisers,"235 Tonge Moor Rd, Bolton BL2 2HR, UK",4.9,112,53.5905545,-2.4126287,"accounting, establishment, finance, point_of_interest",BL3 3NW
ChIJ1dtrQMKxe0gRECH8F-chTzo,Bennett Jones,"18-22 Lloyd St, Manchester M2 5WA, UK",4.9,959,53.4790464,-2.2465964,"establishment, finance, point_of_interest",M2 5NT
ChIJj_RANikbdkgRT-hJywDjaps,The Accounting Crew,"85 Tottenham Ct Rd, London W1T 4TQ, UK",4.5,51,51.5215882,-0.1355892,"accounting, establishment, finance, point_of_interest",W1U 7LL
ChIJVVWVIt2xe0gRQd1w1rLvLi8,MAP,"MAP Accountants, 16 Blackfriars St, Salford, Manchester M3 5BQ, UK",5.0,61,53.4844051,-2.2489716,"accounting, establishment, finance, point_of_interest",M3 5BQ
ChIJI9KEEomxe0gRrLTyp3i76-Q,The Profitable Firm,"16 Blackfriars St, Manchester, Salford M3 5BQ, UK",4.5,16,53.4844051,-2.2489716,"establishment, point_of_interest",M3 5BQ
ChIJe4vxQiCuEmsRW7k19my4zB0,AC Accounting & Taxation Services Pty Ltd,"2/420 Elizabeth St, Surry Hills NSW 2010, Australia",4.5,81,-33.8867668,151.2085129,"accounting, establishment, finance, point_of_interest",M25 9JY
ChIJWwODdUCuEmsR_Ullk7CM6Xs,Blackwattle Tax,"Suite 1701/87 Liverpool St, Sydney NSW 2000, Australia",4.7,26,-33.8771331,151.2067242,"accounting, establishment, finance, point_of_interest",M25 9JY
ChIJz67e_QmvEmsRrS6tjSTn1OM,Pitt Martin Group | Sydney Tax Accountant | Tax Agent | Bookkeeping,"Suite 1503 Level 15/97-99 Bathurst St, Sydney NSW 2000, Australia",5.0,49,-33.8744725,151.2059088,"accounting, establishment, finance, point_of_interest",M25 9JY
ChIJc4_YEIOte0gRjZ30IUBTeKQ,Taxvatch Accountants and TAX Advisors,"Barton Rd, Stretford, Manchester M32 8DN, UK",5.0,14,53.4461132,-2.3138345,"accounting, establishment, finance, point_of_interest",M32 9BP
ChIJWcc_Jj-uEmsRRCoHqM8IiRo,Tax7 Accountants,"213 Clarence St, Sydney NSW 2000, Australia",4.8,110,-33.870006,151.2053089,"accounting, establishment, finance, point_of_interest",M1 7AY
ChIJI_ga4T6uEmsRGfkEiD6Xdk8,City Tax Accountants Sydney,"Level 10/20 Martin Pl, Sydney NSW 2000, Australia",4.5,243,-33.8673285,151.2087416,"accounting, establishment, finance, point_of_interest",M1 7AY
ChIJT17lK72vEmsRsc2BdzI5FVc,Air Accounting,"5/100 Market St, Sydney NSW 2000, Australia",4.9,75,-33.8704485,151.2087218,"accounting, establishment, finance, point_of_interest",M1 7AY
ChIJZ-VZ30GuEmsRQhELRBd-Qo4,Tax Effective Accountants,"Level 4/10 Spring St, Sydney NSW 2000, Australia",3.9,42,-33.8648029,151.2092959,"accounting, establishment, finance, point_of_interest, real_estate_agency",M1 7AY
ChIJaVGCQGGte0gR3yv8gWrQRLg,ETC Tax,"First Floor, 20-24 Church St, Altrincham WA14 4DW, UK",4.9,57,53.38980549999999,-2.3498898,"establishment, finance, point_of_interest",WA14 5NS
ChIJ2cG28c6ve0gRkdLtL4u0XJc,"Zamir Accountants, Chartered Accountants in Salford and Manchester","Clippers House, Clippers Quay, Salford, Quays M50 3XP, UK",5.0,13,53.46723919999999,-2.2875236,"accounting, establishment, finance, point_of_interest",M6 7GJ
ChIJ8x2OFdWWe0gRaTPU0-aTzts,RMI Accountancy Burnley,"128 Colne Rd, Burnley BB10 1DT, UK",4.8,36,53.801163,-2.2365232,"accounting, establishment, finance, point_of_interest",BB11 1JG
ChIJRR_e-m6Xe0gRI0EJxg0IfxU,Gates Chartered Accountants,"94 Colne Rd, Burnley BB10 1LP, UK",5.0,15,53.800169,-2.2373972,"accounting, establishment, finance, point_of_interest",BB11 1JG
ChIJVVVFSwuhEmsR6GcLuXKsexc,Talent Accounting & Taxation,"25 Terminus St, Castle Hill NSW 2154, Australia",5.0,83,-33.7348344,151.0052481,"accounting, establishment, finance, point_of_interest",M25 0FR
ChIJ75Fw1Ya3e0gRJ1eQ-7jXwCY,Nexus Contractor Accounting,"Greengate Business Centre, 2 Greengate St, Oldham OL4 1FN, UK",4.9,19,53.5405993,-2.0975861,"accounting, establishment, finance, point_of_interest",OL4 1FN
ChIJmSXavpi3e0gRv_J-YUpZTuM,IFS Accounting,"Earl Business Centre, Dowry St, Oldham OL8 2PF, UK",5.0,21,53.5250408,-2.1090417,"accounting, establishment, finance, point_of_interest",OL4 1FN
ChIJXb-tu4i3e0gR3pBGmMoaTyk,Greengate Business Centre,"2 Greengate St, Oldham OL4 1FN, UK",4.4,15,53.54058,-2.0975986,"establishment, point_of_interest",OL4 1FN
ChIJDVtKn1Cze0gRTujblpqR4cw,"CIOB Professional Review, RICS Assessment, Skills Assessment - Writing Ahead","1 Kempton Rd, Manchester M19 2QL, UK",4.9,21,53.43933209999999,-2.1967198,"establishment, point_of_interest",M19 2GJ
ChIJr79Y1Eqye0gRJPlGGmcpMDM,Nurbhai & Co Accountants,"189 Mauldeth Rd, Manchester M19 1BA, UK",4.7,15,53.4326741,-2.2085421,"accounting, establishment, finance, point_of_interest",M19 1BA
ChIJK75lhZaze0gRuDKGL0AFvvk,UW Accountancy Chartered Accountants,"452 Manchester Rd, Stockport SK4 5DL, UK",5.0,25,53.4292971,-2.1772131,"accounting, establishment, finance, point_of_interest",SK4 5DL
ChIJNS1Avge0e0gRxreCy8sPZAo,Stockport Accountancy Services Ltd,"Suite 6, 8th Floor Rear, Regent House, Heaton Ln, Stockport SK4 1BS, UK",5.0,44,53.4099367,-2.1641404,"accounting, establishment, finance, point_of_interest",SK4 5DL
ChIJd8r5YUW1e0gRL-WrHkq5VFY,Whyatt Accountancy,"Suite 312, Stockport Business & Innovation Centre, 3rd Floor, Broadstone Mill, Broadstone Rd, Reddish, Stockport SK5 7DL, UK",5.0,11,53.43432139999999,-2.1652154,"accounting, establishment, finance, point_of_interest",SK4 5DL
ChIJU9-QWrm0e0gRRLG97bSEZSg,IN Accountancy Limited,"IN Accountancy Ltd, Rhino Court, 2 Station Vw, Hazel Grove, Stockport SK7 5ER, UK",5.0,151,53.3788018,-2.1348055,"accounting, establishment, finance, point_of_interest",SK4 5DL
ChIJK8dlzXyze0gRXaOVa7SVI7g,Allens Accountants Ltd,"113-123 Wellington Rd S, Stockport SK1 3TH, UK",4.3,11,53.4038422,-2.1576434,"accounting, establishment, finance, point_of_interest",SK4 5DL
ChIJ-Wy4ioG0e0gR01T9kBsxbOs,Mitchell Charlesworth Accountants - Stockport (formerly Warr & Co),"Mynshull House, 78 Churchgate, Stockport SK1 1YJ, UK",5.0,118,53.4092075,-2.1525447,"accounting, establishment, finance, point_of_interest",SK4 5DL
ChIJ-Ta-72tUekgRbivXnnLuNdk,Langricks Chartered Accountants - Wilmslow,"1 Swan St, Cheshire, Wilmslow SK9 1HF, UK",5.0,18,53.3277625,-2.2296795,"accounting, establishment, finance, point_of_interest",SK9 3HQ
ChIJ4WaTQl6ye0gRenR-p7pIbSI,"Ascendis Accountants, Business & Tax Advisors","Unit 3, Building 2, The Colony HQ Wilmslow, Altrincham Rd, Wilmslow SK9 4LY, UK",5.0,33,53.3372853,-2.2575975,"accounting, establishment, finance, point_of_interest",SK9 3HQ
ChIJNYrOjvsEe0gR4G8AM8bq6R0,Elver E-Commerce Accountants,"Suite 312, ATLAS HOUSE, Caxton Cl, Wigan WN3 6XU, UK",4.6,34,53.5183338,-2.6533582,"accounting, establishment, finance, local_government_office, point_of_interest",WN3 6XU
ChIJ0XcgRdK5e0gR8sGpXU0ZUus,Tidy Tax Accountants,"66a Spotland Rd, Rochdale OL12 6PQ, UK",5.0,26,53.6198172,-2.1649516,"accounting, establishment, finance, point_of_interest",OL12 6PQ
ChIJoYEQAXiN6QURPNpUn2vQZ04,RM Accountant Services Ltd,"29 Constable Dr, Rochdale OL11 2AS, UK",5.0,128,53.59088430000001,-2.1492571,"accounting, establishment, finance, point_of_interest",OL12 6PQ
ChIJCZi3_da7e0gR6foV_QsASuo,NRA Accountancy & Taxation Services - Accountants Rochdale,"Arrow Mill, Queensway, Rochdale OL11 2YW, UK",5.0,41,53.59513399999999,-2.1725848,"accounting, establishment, finance, point_of_interest",OL12 6PQ
ChIJJ9ioN5-le0gRG7dzr7pv7I8,Davenports Accountancy,"Community House, Badger St, Bury BL9 6AD, UK",5.0,16,53.5979811,-2.2866138,"accounting, establishment, finance, point_of_interest",BL8 2NZ
ChIJRewsS1ioe0gRdXs0qKdWL2Y,David Nugent & Co,"The Counting House, 4A Moss Ln, Swinton, Manchester M27 9SA, UK",4.7,26,53.51753610000001,-2.3510946,"accounting, establishment, finance, point_of_interest",M27 9SA
ChIJIbX6jk6se0gRS1j1gUN2Peg,Taxwise Accounting,"Home Laurel House, Whitehall Rd, Sale M33 3WJ, UK",5.0,10,53.4152286,-2.3211773,"accounting, establishment, finance, point_of_interest",M33 2UA
ChIJCek4TvNKDWsRKlgbeJKmv_c,Bentley Accounting,"Office 3, Level 1/293 Pennant Hills Rd, Thornleigh NSW 2120, Australia",4.9,113,-33.7320891,151.0789982,"accounting, establishment, finance, point_of_interest",M3 6BZ
ChIJJxu-81Sxe0gRgvtF-6YNZ0E,Counting King Tax Consultants,"10 Exchange Quay, Salford M5 3EQ, UK",4.3,12,53.4659097,-2.2833253,"accounting, establishment, finance, point_of_interest",M5 3EB
ChIJAQDcbN7Je0gRurWLu_WkDas,Frynance Accountants - Accountants Tameside,"77 Mottram Rd, Stalybridge SK15 2QP, UK",5.0,10,53.4825421,-2.0494429,"accounting, establishment, finance, point_of_interest",SK15 1HP
ChIJyXYKGsGze0gRd-2FfNm3TZw,Zeeshan & Co,"1074 Stockport Rd, Manchester M19 2SU, UK",5.0,12,53.439635,-2.1875896,"accounting, establishment, finance, point_of_interest",M14 6QA
